latitude,longitude,capacity,iday,imonth,iyear,date,city,provstate,country,country_txt,attacktype
55.751377,37.579914,1,10,6,2011,10/06/2011,Moscow,Moscow (Federal City),167,Russia,Armed Assault
43.24,45.0554,1,11,6,2011,11/06/2011,Nesterovskaya,Ingushetia,167,Russia,Armed Assault
43.923773,47.000155,1,14,6,2011,14/06/2011,Mikheyevka,Dagestan,167,Russia,Armed Assault
42.98542,47.450668,1,21,6,2011,21/06/2011,Makhachkala,Dagestan,167,Russia,Armed Assault
43.4,42.916667,1,24,6,2011,24/06/2011,Tyrnyauz,Kabardino Balkariya,167,Russia,Assassination
43.5575,43.850833,1,5,7,2011,05/07/2011,Nartkala,Kabardino-Balkariya,167,Russia,Armed Assault
42.6134,47.2631,1,9,7,2011,09/07/2011,Karamakhi,Dagestan,167,Russia,Armed Assault
41.733,48.3242,1,9,7,2011,09/07/2011,Sovetskoye,Dagestan,167,Russia,Armed Assault
42.98542,47.450668,1,14,7,2011,14/07/2011,Makhachkala,Dagestan,167,Russia,Assassination
42.98542,47.450668,2,22,7,2011,22/07/2011,Makhachkala,Dagestan,167,Russia,Assassination
60.023268,10.24768,69,22,7,2011,22/07/2011,Utoya,Buskerud,151,Norway,Armed Assault
59.913869,10.752245,8,22,7,2011,22/07/2011,Oslo,Oslo,151,Norway,Bombing/Explosion
42.673855,46.855462,4,2,8,2011,02/08/2011,Untsukulskiy (District),Dagestan,167,Russia,Assassination
42.98542,47.450668,1,5,8,2011,05/08/2011,Makhachkala,Dagestan,167,Russia,Armed Assault
59.44269,24.753197,1,11,8,2011,11/08/2011,Tallinn,Estonia,64,Estonia,Bombing/Explosion
56.3,38.133333,1,22,8,2011,22/08/2011,Sergiyev Posad,Moscow Oblast,167,Russia,Assassination
43.511111,44.6,1,27,8,2011,27/08/2011,Malgobek,Ingushetia,167,Russia,Armed Assault
43.320229,45.654491,12,30,8,2011,30/08/2011,Grozny/Groznenskiy,Chechnya,167,Russia,Bombing/Explosion
43.248554,46.597836,1,1,9,2011,01/09/2011,Khasavyurt,Dagestan,167,Russia,Bombing/Explosion
43.24,45.0554,1,3,9,2011,03/09/2011,Nesterovskaya,Ingushetia,167,Russia,Armed Assault
43.659117,43.692954,1,7,9,2011,07/09/2011,Baksan,Kabardino Balkariya,167,Russia,Bombing/Explosion
42.6298,47.30963,1,15,9,2011,15/09/2011,Chankurbe,Dagestan,167,Russia,Armed Assault
42.98542,47.450668,1,18,9,2011,18/09/2011,Makhachkala,Dagestan,167,Russia,Armed Assault
43.00732,40.989151,1,21,9,2011,21/09/2011,Sukhumi,Abkhazia,74,Georgia,Bombing/Explosion
42.98542,47.450668,3,22,9,2011,22/09/2011,Makhachkala,Dagestan,167,Russia,Bombing/Explosion
42.98542,47.450668,1,22,9,2011,22/09/2011,Makhachkala,Dagestan,167,Russia,Bombing/Explosion
42.816667,47.116667,2,22,9,2011,22/09/2011,Buynaksk (District),Dagestan,167,Russia,Assassination
42.98542,47.450668,4,23,9,2011,23/09/2011,Semender,Dagestan,167,Russia,Armed Assault
42.406862,47.171652,8,29,9,2011,29/09/2011,Tashkapur,Dagestan,167,Russia,Assassination
41.9903,47.9032,1,27,10,2011,27/10/2011,Khurik,Dagestan,167,Russia,Armed Assault
47.101631,51.9133,1,31,10,2011,31/10/2011,Atyrau,Atyrau,103,Kazakhstan,Bombing/Explosion
41.8081,47.8992,1,2,11,2011,02/11/2011,Chuvek,Dagestan,167,Russia,Assassination
43.254697,76.912617,2,8,11,2011,08/11/2011,Almaty,Almaty Province,103,Kazakhstan,Armed Assault
57.616667,39.883333,1,8,11,2011,08/11/2011,Yaroslavl,Yaroslavl Oblast,167,Russia,Assassination
42.9,71.366667,8,12,11,2011,12/11/2011,Taraz,Jambyl Province,103,Kazakhstan,Bombing/Explosion
42.75741,47.03827,1,12,11,2011,12/11/2011,Matsal-Aul,Dagestan,167,Russia,Armed Assault
43.4,42.916667,1,13,11,2011,13/11/2011,Tyrnyauz,Kabardino-Balkariya,167,Russia,Bombing/Explosion
43.484122,43.627361,2,14,11,2011,14/11/2011,Nalchik,Kabarda-Balkaria,167,Russia,Armed Assault
42.883333,47.633333,1,26,11,2011,26/11/2011,Kaspiysk,Dagestan,167,Russia,Assassination
42.798771,47.108715,1,27,11,2011,27/11/2011,Buynaksk,Dagestan,167,Russia,Bombing/Explosion
43.674722,43.453333,1,12,12,2011,12/12/2011,Islamey,Kabarda-Balkaria,167,Russia,Armed Assault
43.565803,43.583255,2,12,12,2011,12/12/2011,Chegem,Kabardino-Balkariya,167,Russia,Bombing/Explosion
43.796464,11.240398,2,13,12,2011,13/12/2011,Florence,Tuscany,98,Italy,Armed Assault
42.5695,47.5688,1,19,12,2011,19/12/2011,Gubden,Dagestan,167,Russia,Bombing/Explosion
49.065783,33.410033,1,3,1,2012,03/01/2012,Kremenchuk,Poltava,214,Ukraine,Bombing/Explosion
43.40233,45.718747,9,8,1,2012,08/01/2012,Unknown,Chechnya,167,Russia,Bombing/Explosion
43.159043,46.965457,1,10,1,2012,10/01/2012,Kizilyurtovsky district,Dagestan,167,Russia,Bombing/Explosion
43.484122,43.627361,1,26,1,2012,26/01/2012,Nalchik,Kabardino-Balkaria,167,Russia,Armed Assault
43.11009,46.4862,1,30,1,2012,30/01/2012,Chapayevo,Dagestan,167,Russia,Assassination
43.509617,43.829186,1,2,2,2012,02/02/2012,Urvansky district,Kabardino-Balkaria,167,Russia,Assassination
43.977882,43.25955,1,13,2,2012,13/02/2012,Pyatigorsk,Stavropol,167,Russia,Bombing/Explosion
43.000001,41.010325,1,22,2,2012,22/02/2012,Sukhumi,Abkhazia,74,Georgia,Assassination
43.483437,46.435714,4,4,3,2012,04/03/2012,Oktyabrskoye,Dagestan,167,Russia,Armed Assault
42.707062,47.563684,6,6,3,2012,06/03/2012,Karabudakhkent,Dagestan,167,Russia,Bombing/Explosion
42.86991,47.624596,1,6,3,2012,06/03/2012,Kaspiysk district,Dagestan,167,Russia,Armed Assault
43.604652,1.444209,1,11,3,2012,11/03/2012,Toulouse,Midi-Pyrenees,69,France,Armed Assault
50.836426,4.367415,1,12,3,2012,12/03/2012,Brussels,Brussels,21,Belgium,Facility/Infrastructure Attack
44.016079,1.35295,3,15,3,2012,15/03/2012,Montauban,Midi-Pyrenees,69,France,Armed Assault
43.683333,43.533333,3,16,3,2012,16/03/2012,Baksan,Kabardino-Balkaria,167,Russia,Armed Assault
43.604652,1.444209,4,19,3,2012,19/03/2012,Toulouse,Midi-Pyrenees,69,France,Armed Assault
42.798771,47.108715,2,23,3,2012,23/03/2012,Buynaksk,Dagestan,167,Russia,Assassination
43.2267,44.770569,1,30,3,2012,30/03/2012,Nazran,Ingushetia,167,Russia,Bombing/Explosion
43.2267,44.770569,5,3,4,2012,03/04/2012,Nazran,Ingushetia,167,Russia,Bombing/Explosion
42.886905,20.874809,1,8,4,2012,08/04/2012,Mitrovica,Kosovska Mitrovica,1003,Kosovo,Bombing/Explosion
42.0375,21.4944,5,12,4,2012,12/04/2012,Smilkovci,Skopje,118,Macedonia,Armed Assault
42.98542,47.450668,1,16,4,2012,16/04/2012,Makhachkala,Dagestan,167,Russia,Bombing/Explosion
42.98542,47.450668,1,16,4,2012,16/04/2012,Makhachkala,Dagestan,167,Russia,Bombing/Explosion
42.392366,47.309882,1,23,4,2012,23/04/2012,Kakamakhi,Dagestan,167,Russia,Armed Assault
43.4804,44.5899,2,28,4,2012,28/04/2012,Sagopshi,Ingushetia,167,Russia,Bombing/Explosion
42.98542,47.450668,1,3,5,2012,03/05/2012,Makhachkala,Dagestan,167,Russia,Bombing/Explosion
42.98542,47.450668,14,3,5,2012,03/05/2012,Makhachkala,Dagestan,167,Russia,Bombing/Explosion
42.566667,47.866667,1,9,5,2012,09/05/2012,Izberbash,Dagestan,167,Russia,Armed Assault
43.939167,46.833611,3,10,5,2012,10/05/2012,Svetkovka,Dagestan,167,Russia,Armed Assault
42.98542,47.450668,2,22,5,2012,22/05/2012,Makhachkala,Dagestan,167,Russia,Armed Assault
43.0259,44.9863,1,23,5,2012,23/05/2012,Muzhichi,Ingushetia,167,Russia,Bombing/Explosion
42.25192,45.878062,1,31,5,2012,31/05/2012,Tsebari,Dagestan,167,Russia,Armed Assault
43.201,46.863865,1,6,6,2012,06/06/2012,Kizilyurt,Dagestan,167,Russia,Armed Assault
43.683333,43.533333,1,9,6,2012,09/06/2012,Baksan,Kabardino-Balkaria,167,Russia,Bombing/Explosion
38.552185,68.767441,1,13,6,2012,13/06/2012,Dushanbe,Dushanbe,202,Tajikistan,Assassination
43.248554,46.597836,1,21,6,2012,21/06/2012,Khasavyurt,Dagestan,167,Russia,Armed Assault
41.953258,47.948555,1,27,6,2012,27/06/2012,Khuchni,Dagestan,167,Russia,Bombing/Explosion
42.61756,47.25968,2,28,6,2012,28/06/2012,Karamakhi,Dagestan,167,Russia,Armed Assault
43.2267,44.770569,1,28,6,2012,28/06/2012,Nazran,Ingushetia,167,Russia,Bombing/Explosion
41.561127,23.277674,1,29,6,2012,29/06/2012,Sandanski,Blagoevgrad,32,Bulgaria,Bombing/Explosion
43.465334,44.569526,1,29,6,2012,29/06/2012,Psedakh,Ingushetia,167,Russia,Armed Assault
44.745913,20.399672,1,3,7,2012,03/07/2012,Belgrade,Belgrade,1001,Serbia,Bombing/Explosion
42.3925,21.17472,2,6,7,2012,06/07/2012,Talinovc,Urosevac,1003,Kosovo,Armed Assault
42.570278,27.515278,7,18,7,2012,18/07/2012,Burgas,Burgas,32,Bulgaria,Bombing/Explosion
55.824874,49.086087,1,19,7,2012,19/07/2012,Kazan,Tatarstan,167,Russia,Assassination
43.030344,45.09973,2,21,7,2012,21/07/2012,Dattykh,Ingushetia,167,Russia,Armed Assault
36.727742,71.611447,1,21,7,2012,21/07/2012,Ishkashim,Gorno-Badakhshan,202,Tajikistan,Assassination
43.248554,46.597836,1,25,7,2012,25/07/2012,Khasavyurt,Dagestan,167,Russia,Armed Assault
42.241111,45.838611,1,26,7,2012,26/07/2012,Chalyakh,Dagestan,167,Russia,Armed Assault
43.4672,44.5692,2,27,7,2012,27/07/2012,Psedakh,Ingushetia,167,Russia,Armed Assault
43.255058,76.912628,2,28,7,2012,28/07/2012,Almaty,Almaty,103,Kazakhstan,Armed Assault
43.320229,45.654491,5,6,8,2012,06/08/2012,Grozny,Chechnya,167,Russia,Bombing/Explosion
42.716855,46.249015,3,9,8,2012,09/08/2012,Chanko,Dagestan,167,Russia,Armed Assault
43.04513,44.287097,1,13,8,2012,13/08/2012,Unknown,North Ossetia-Alania,167,Russia,Armed Assault
42.798771,47.108715,1,14,8,2012,14/08/2012,Buynaksk,Dagestan,167,Russia,Assassination
43.248554,46.597836,3,14,8,2012,14/08/2012,Khasavyurt,Dagestan,167,Russia,Armed Assault
43.258015,45.540733,4,17,8,2012,17/08/2012,Alkhan-Kala,Chechnya,167,Russia,Armed Assault
43.480406,44.589858,8,19,8,2012,19/08/2012,Sagopshi,Ingushetia,167,Russia,Bombing/Explosion
55.860625,48.715725,4,20,8,2012,20/08/2012,Novochuvashskiy,Tatarstan,167,Russia,Bombing/Explosion
42.197141,45.960519,1,20,8,2012,20/08/2012,Tsuntinsky district,Dagestan,167,Russia,Armed Assault
37.486729,71.549843,1,22,8,2012,22/08/2012,Khorog,Gorno-Badakhshan,202,Tajikistan,Assassination
42.26593,45.906679,1,22,8,2012,22/08/2012,Mokok,Dagestan,167,Russia,Armed Assault
43.599162,46.776423,1,22,8,2012,22/08/2012,Babayurt,Dagestan,167,Russia,Armed Assault
43.161126,45.195861,1,27,8,2012,27/08/2012,Bamut,Chechnya,167,Russia,Bombing/Explosion
42.963249,46.976908,7,28,8,2012,28/08/2012,Chirkey,Dagestan,167,Russia,Bombing/Explosion
41.870876,48.388638,7,28,8,2012,28/08/2012,Belidzhi,Dagestan,167,Russia,Armed Assault
43.030344,45.09973,6,5,9,2012,05/09/2012,Dattykh,Ingushetia,167,Russia,Bombing/Explosion
43.320229,45.654491,1,6,9,2012,06/09/2012,Grozny,Chechnya,167,Russia,Bombing/Explosion
42.798771,47.108715,2,3,10,2012,03/10/2012,Buynaksk,Dagestan,167,Russia,Bombing/Explosion
43.030344,45.09973,4,3,10,2012,03/10/2012,Dattykh,Ingushetia,167,Russia,Armed Assault
42.143189,47.09498,4,4,10,2012,04/10/2012,Buynaksk,Dagestan,167,Russia,Armed Assault
42.798771,47.108715,1,7,10,2012,07/10/2012,Buynaksk,Dagestan,167,Russia,Hostage Taking (Kidnapping)
42.838564,47.241259,2,16,10,2012,16/10/2012,Buynaksk district,Dagestan,167,Russia,Armed Assault
43.144985,44.709719,2,23,10,2012,23/10/2012,Chermen,North Ossetia-Alania,167,Russia,Bombing/Explosion
54.655223,-5.927152,1,25,10,2012,25/10/2012,Newtownabbey,Northern Ireland,603,United Kingdom,Armed Assault
42.069153,48.295777,3,30,10,2012,30/10/2012,Derbent,Dagestan,167,Russia,Armed Assault
54.42071,-6.443767,1,1,11,2012,01/11/2012,Portadown,Northern Ireland,603,United Kingdom,Armed Assault
43.902427,43.22226,1,3,11,2012,03/11/2012,Zalukokoazhe,Kabardino-Balkaria,167,Russia,Armed Assault
42.798771,47.108715,1,7,11,2012,07/11/2012,Buynaksk,Dagestan,167,Russia,Armed Assault
42.612812,47.612101,1,8,11,2012,08/11/2012,Gurbuki,Dagestan,167,Russia,Bombing/Explosion
42.422206,47.188169,1,11,11,2012,11/11/2012,Khadzhalmakhi,Dagestan,167,Russia,Armed Assault
42.686758,46.871187,3,21,11,2012,21/11/2012,Shamil'kala,Dagestan,167,Russia,Bombing/Explosion
43.484035,43.627597,1,5,12,2012,05/12/2012,Nalchik,Kabardino-Balkaria,167,Russia,Assassination
43.484035,43.627597,1,25,12,2012,25/12/2012,Nalchik,Kabardino-Balkaria,167,Russia,Assassination
43.047362,44.665748,1,26,12,2012,26/12/2012,Vladikavkaz,North Ossetia-Alania,167,Russia,Armed Assault
43.934826,42.511993,2,2,1,2013,02/01/2013,Uchkeken,Karachay-Cherkessia,167,Russia,Armed Assault
43.393247,43.56285,3,6,1,2013,06/01/2013,Unknown,Kabardino-Balkaria,167,Russia,Bombing/Explosion
42.98542,47.450668,1,15,1,2013,15/01/2013,Makhachkala,Dagestan,167,Russia,Assassination
37.99749,23.762728,1,17,1,2013,17/01/2013,Athens,Attica,78,Greece,Armed Assault
48.768384,14.963675,1,19,1,2013,19/01/2013,Ceske Velenice,South Bohemia,54,Czech Republic,Bombing/Explosion
43.575278,46.831944,1,21,1,2013,21/01/2013,Aksai,Dagestan,167,Russia,Armed Assault
43.200674,46.817278,1,23,1,2013,23/01/2013,Zugutli Mautli,Dagestan,167,Russia,Bombing/Explosion
42.98542,47.450668,1,7,2,2013,07/02/2013,Makhachkala,Dagestan,167,Russia,Armed Assault
43.485559,43.610519,1,7,2,2013,07/02/2013,Nalchik,Kabardino-Balkaria,167,Russia,Armed Assault
42.443728,47.285049,1,7,2,2013,07/02/2013,Kahdzhalmakhi,Dagestan,167,Russia,Armed Assault
43.248554,46.597836,4,14,2,2013,14/02/2013,Khasavyurt,Dagestan,167,Russia,Bombing/Explosion
42.569263,47.566351,1,3,3,2013,03/03/2013,Gubden,Dagestan,167,Russia,Armed Assault
42.566736,47.865517,1,9,3,2013,09/03/2013,Izberbash,Dagestan,167,Russia,Assassination
43.268167,46.726483,2,9,3,2013,09/03/2013,Mutsalaul,Dagestan,167,Russia,Armed Assault
43.095833,44.985278,1,2,4,2013,02/04/2013,Galashki,Ingushetia,167,Russia,Bombing/Explosion
42.798771,47.108715,1,8,4,2013,08/04/2013,Buynaksk,Dagestan,167,Russia,Bombing/Explosion
42.798771,47.108715,1,15,4,2013,15/04/2013,Buynaksk,Dagestan,167,Russia,Bombing/Explosion
52.463685,-1.858026,1,29,4,2013,29/04/2013,Birmingham,England,603,United Kingdom,Armed Assault
42.798771,47.108715,3,30,4,2013,30/04/2013,Buynaksk,Dagestan,167,Russia,Armed Assault
42.98542,47.450668,2,1,5,2013,01/05/2013,Makhachkala,Dagestan,167,Russia,Bombing/Explosion
43.316942,45.066353,1,17,5,2013,17/05/2013,Ordzhonikidzevskaya,Ingushetia,167,Russia,Bombing/Explosion
42.98542,47.450668,4,20,5,2013,20/05/2013,Makhachkala,Dagestan,167,Russia,Bombing/Explosion
42.798771,47.108715,1,21,5,2013,21/05/2013,Buynaksk,Dagestan,167,Russia,Armed Assault
51.504387,-0.140041,1,22,5,2013,22/05/2013,London,England,603,United Kingdom,Armed Assault
42.98542,47.450668,1,25,5,2013,25/05/2013,Makhachkala,Dagestan,167,Russia,Bombing/Explosion
43.84033,43.2108,1,3,6,2013,03/06/2013,Zolskoye,Kabardino-Balkaria,167,Russia,Armed Assault
43.205739,46.535411,5,11,6,2013,11/06/2013,Novochurtakh,Dagestan,167,Russia,Armed Assault
42.712292,46.79563,1,23,6,2013,23/06/2013,Kokhabrosso,Dagestan,167,Russia,Assassination
42.98542,47.450668,1,9,7,2013,09/07/2013,Makhachkala,Dagestan,167,Russia,Assassination
43.684012,43.532955,1,9,7,2013,09/07/2013,Baksan,Kabardino-Balkaria,167,Russia,Armed Assault
42.031444,47.063627,4,14,7,2013,14/07/2013,Burshi,Dagestan,167,Russia,Armed Assault
42.518333,46.172778,1,15,7,2013,15/07/2013,Khushtada,Dagestan,167,Russia,Armed Assault
42.031389,47.064444,2,15,7,2013,15/07/2013,Burshi,Dagestan,167,Russia,Armed Assault
43.438898,46.344703,1,2,8,2013,02/08/2013,Pervomayskoye,Dagestan,167,Russia,Armed Assault
42.98542,47.450668,1,3,8,2013,03/08/2013,Makhachkala,Dagestan,167,Russia,Armed Assault
43.248554,46.597836,1,8,8,2013,08/08/2013,Khasavyurt,Dagestan,167,Russia,Armed Assault
42.798771,47.108715,1,21,8,2013,21/08/2013,Buynaksk,Dagestan,167,Russia,Armed Assault
43.401056,44.759403,2,27,8,2013,27/08/2013,Nizhniye Achaluki,Ingushetia,167,Russia,Assassination
42.98542,47.450668,2,3,9,2013,03/09/2013,Makhachkala,Dagestan,167,Russia,Armed Assault
42.069167,48.295833,1,7,9,2013,07/09/2013,Derbent,Dagestan,167,Russia,Bombing/Explosion
42.973782,41.44218,2,9,9,2013,09/09/2013,Unknown,Abkhazia,74,Georgia,Assassination
42.798771,47.108715,1,10,9,2013,10/09/2013,Buynaksk,Dagestan,167,Russia,Armed Assault
43.238825,45.048052,2,16,9,2013,16/09/2013,Nesterovskaya,Ingushetia,167,Russia,Bombing/Explosion
43.314625,45.155683,4,16,9,2013,16/09/2013,Sernovodsk,Chechnya,167,Russia,Bombing/Explosion
43.849949,46.716703,1,16,9,2013,16/09/2013,Kizlyar,Dagestan,167,Russia,Armed Assault
42.911366,20.839334,1,19,9,2013,19/09/2013,Zvecan,Kosovska Mitrovica,1003,Kosovo,Armed Assault
42.98542,47.450668,1,21,9,2013,21/09/2013,Makhachkala,Dagestan,167,Russia,Armed Assault
41.953804,47.949473,3,23,9,2013,23/09/2013,Khuchni,Dagestan,167,Russia,Bombing/Explosion
51.8475,34.271111,1,4,10,2013,04/10/2013,Bachevsk,Sumy,214,Ukraine,Bombing/Explosion
54.607712,-5.95621,1,8,10,2013,08/10/2013,Belfast,Northern Ireland,603,United Kingdom,Armed Assault
43.444683,43.409016,2,8,10,2013,08/10/2013,Unknown,Kabardino-Balkaria,167,Russia,Hostage Taking (Kidnapping)
55.011562,-7.312045,1,10,10,2013,10/10/2013,Londonderry,Northern Ireland,603,United Kingdom,Armed Assault
43.657106,43.531557,2,18,10,2013,18/10/2013,Dugulubgei,Kabardino-Balkaria,167,Russia,Bombing/Explosion
48.7,44.516667,6,21,10,2013,21/10/2013,Volgograd,Volgograd,167,Russia,Bombing/Explosion
43.248554,46.597836,1,23,10,2013,23/10/2013,Khasavyurt,Dagestan,167,Russia,Armed Assault
42.98542,47.450668,1,24,10,2013,24/10/2013,Makhachkala,Dagestan,167,Russia,Bombing/Explosion
43.248554,46.597836,2,25,10,2013,25/10/2013,Khasavyurt,Dagestan,167,Russia,Armed Assault
42.98542,47.450668,1,30,10,2013,30/10/2013,Makhachkala,Dagestan,167,Russia,Bombing/Explosion
37.99749,23.762728,2,1,11,2013,01/11/2013,Athens,Attica,78,Greece,Armed Assault
42.98542,47.450668,1,2,11,2013,02/11/2013,Makhachkala,Dagestan,167,Russia,Assassination
42.98542,47.450668,1,4,11,2013,04/11/2013,Makhachkala,Dagestan,167,Russia,Assassination
45.05,41.966667,2,7,11,2013,07/11/2013,Unknown,Stavropol,167,Russia,Bombing/Explosion
42.98542,47.450668,1,8,11,2013,08/11/2013,Makhachkala,Dagestan,167,Russia,Bombing/Explosion
55.751377,37.579914,1,11,11,2013,11/11/2013,Moscow,Moscow,167,Russia,Assassination
42.220382,47.008781,2,14,11,2013,14/11/2013,Unknown,Dagestan,167,Russia,Armed Assault
42.98542,47.450668,2,19,11,2013,19/11/2013,Makhachkala,Dagestan,167,Russia,Armed Assault
42.98542,47.450668,1,19,11,2013,19/11/2013,Makhachkala,Dagestan,167,Russia,Armed Assault
43.248554,46.597836,1,25,11,2013,25/11/2013,Khasavyurt,Dagestan,167,Russia,Armed Assault
43.566667,43.583333,2,10,12,2013,10/12/2013,Chegem,Kabardino-Balkaria,167,Russia,Armed Assault
42.551162,46.365724,1,12,12,2013,12/12/2013,Akhvakhskiy district,Dagestan,167,Russia,Hostage Taking (Kidnapping)
43.565964,43.585239,1,16,12,2013,16/12/2013,Chegem,Kabardino-Balkaria,167,Russia,Bombing/Explosion
42.98542,47.450668,2,17,12,2013,17/12/2013,Makhachkala,Dagestan,167,Russia,Armed Assault
42.798771,47.108715,3,25,12,2013,25/12/2013,Buynaksk,Dagestan,167,Russia,Armed Assault
44.033333,43.066667,3,27,12,2013,27/12/2013,Pyatigorsk,Stavropol,167,Russia,Bombing/Explosion
48.7,44.516667,19,29,12,2013,29/12/2013,Volgograd,Volgograd,167,Russia,Bombing/Explosion
48.7,44.516667,17,30,12,2013,30/12/2013,Volgograd,Volgograd,167,Russia,Bombing/Explosion
43.248554,46.597836,1,30,12,2013,30/12/2013,Khasavyurt,Dagestan,167,Russia,Bombing/Explosion
42.798771,47.108715,1,31,12,2013,31/12/2013,Buynaksk,Dagestan,167,Russia,Bombing/Explosion
55.748468,37.998936,1,3,1,2014,03/01/2014,Zheleznodorozhny,Moscow,167,Russia,Bombing/Explosion
49.688262,13.947761,1,15,1,2014,15/01/2014,Orlov,Central Bohemia,54,Czech Republic,Bombing/Explosion
42.877353,20.861252,1,16,1,2014,16/01/2014,Mitrovica,Kosovska Mitrovica,1003,Kosovo,Assassination
46.964791,142.725341,2,9,2,2014,09/02/2014,Yuzhno-Sakhalinsk,Sakhalin,167,Russia,Armed Assault
50.4501,30.5234,1,19,2,2014,19/02/2014,Kiev,Kiev,214,Ukraine,Assassination
36.839877,64.459816,3,26,2,2014,26/02/2014,Unknown,Mary,210,Turkmenistan,Armed Assault
44.948623,34.106407,1,18,3,2014,18/03/2014,Simferopol,Crimea,214,Ukraine,Armed Assault
42.83329,75.283469,1,27,3,2014,27/03/2014,Tokmok,Chuy,107,Kyrgyzstan,Assassination
43.127836,45.330291,4,3,4,2014,03/04/2014,Yandi,Chechnya,167,Russia,Bombing/Explosion
49.415036,31.263602,1,4,4,2014,04/04/2014,Korsun-Shevchenkisvky,Cherkasy,214,Ukraine,Assassination
43.269672,46.918091,1,10,4,2014,10/04/2014,Nechayevka,Dagestan,167,Russia,Armed Assault
48.851688,37.613808,1,12,4,2014,12/04/2014,Slovyansk,Donetsk,214,Ukraine,Hostage Taking (Barricade Incident)
47.117252,37.572659,3,16,4,2014,16/04/2014,Mariupol,Donetsk,214,Ukraine,Facility/Infrastructure Attack
43.248554,46.597836,2,17,4,2014,17/04/2014,Khasavyurt,Dagestan,167,Russia,Assassination
48.327225,38.025673,1,17,4,2014,17/04/2014,Horlivka,Donetsk,214,Ukraine,Hostage Taking (Kidnapping)
48.001715,37.858423,1,28,4,2014,28/04/2014,Unknown,Donetsk,214,Ukraine,Bombing/Explosion
48.851688,37.613808,1,2,5,2014,02/05/2014,Slovyansk,Donetsk,214,Ukraine,Bombing/Explosion
46.482744,30.722678,3,2,5,2014,02/05/2014,Odessa,Odessa,214,Ukraine,Unarmed Assault
48.851688,37.613808,2,2,5,2014,02/05/2014,Slovyansk,Donetsk,214,Ukraine,Unknown
46.482308,30.72331,42,2,5,2014,02/05/2014,Odessa,Odessa,214,Ukraine,Armed Assault
48.851688,37.613808,35,5,5,2014,05/05/2014,Slovyansk,Donetsk,214,Ukraine,Armed Assault
49.103222,37.728096,1,7,5,2014,07/05/2014,Shandryholove,Donetsk,214,Ukraine,Hostage Taking (Kidnapping)
47.117252,37.572659,1,6,5,2014,06/05/2014,Mariupol,Donetsk,214,Ukraine,Armed Assault
42.98542,47.450668,1,8,5,2014,08/05/2014,Makhachkala,Dagestan,167,Russia,Armed Assault
47.117252,37.572659,3,9,5,2014,09/05/2014,Mariupol,Donetsk,214,Ukraine,Armed Assault
48.730804,37.574596,7,13,5,2014,13/05/2014,Kramatorsk,Donetsk,214,Ukraine,Armed Assault
42.98542,47.450668,3,15,5,2014,15/05/2014,Sogratl,Dagestan,167,Russia,Armed Assault
